noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
overheard,0.18458167,0.00000000,0.00000000,0.69731244,0.00000000,0.47481608,0.00000000,-0.36710805,0.00000000,-0.62043881,0.00000000
overload,1.27836955,0.00000000,0.75765660,0.93849677,0.00000000,0.84941262,0.29603460,0.00000000,0.00000000,-0.58447772,-0.97875333
overnighter,1.62215498,0.47094595,0.91496810,0.85331035,0.00000000,0.88269460,0.00000000,0.00000000,0.00000000,-0.56484455,-0.93491948
overshoot,0.51362062,0.46676219,0.73271850,0.90347734,0.00000000,0.94147992,0.00000000,0.00000000,0.00000000,-0.60292596,-1.92789137
oversight,1.13862270,0.40058053,0.58994547,0.95078018,0.00000000,0.95593670,0.48442045,0.00000000,0.00000000,-0.60561973,-1.63742089
overview,2.72874928,0.37329257,0.77492604,0.92343906,0.00000000,0.87393680,0.41085061,0.00000000,0.00000000,-0.62769580,0.00000000
overweight,-0.20909467,0.46808264,0.26942471,0.75367188,0.00000000,0.27753136,0.00000000,-0.82184273,0.00000000,-0.63471848,-0.52124405
owl,0.09584296,0.42101446,0.80768478,0.86835149,0.00000000,0.00000000,0.44064778,0.00000000,0.00000000,-0.55760396,-1.88425159
owner,-1.48249173,0.33601454,0.27223247,0.71003053,0.00000000,0.00000000,0.00000000,-0.30416971,0.00000000,-0.58488363,-1.91171592
ownership,0.76197580,0.38356948,0.00000000,0.78236201,0.00000000,0.70216963,0.45866653,0.00000000,0.00000000,-0.59761614,-0.96717572
ox,-0.43380412,0.28367719,0.86015531,0.82039082,0.00000000,0.34977755,0.43759984,0.00000000,0.00000000,-0.62119025,-2.56421459
oxford,1.56721056,0.93729255,0.66565552,0.87409297,0.00000000,0.68864459,0.41478482,0.00000000,0.00000000,-0.60239190,-1.41086799
oxygen,1.15002364,0.00000000,0.35244232,0.96188101,0.00000000,0.90893510,0.48887062,0.00000000,0.00000000,-0.59352541,-0.96858001
oyster,0.76842561,0.00000000,0.87937093,0.92640081,0.00000000,0.85513431,0.46561748,0.00000000,0.00000000,-0.55231166,-1.80578625
ozone,1.11965582,0.00000000,0.33060429,0.85894081,0.00000000,0.82546237,0.48142809,0.00000000,0.00000000,-0.60694909,-0.76983064
pace,0.17059299,0.00000000,0.76295665,0.92405358,0.00000000,0.30780777,0.42850113,0.00000000,0.00000000,-0.62925041,-1.62347573
pacemaker,1.97454342,0.42163175,0.93620211,0.83293954,0.00000000,0.35045213,0.00000000,0.00000000,0.00000000,-0.56668210,0.00000000
pack,-0.79387268,0.95716789,0.85075769,0.85600087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55888921,-2.89890993
package,0.81670451,0.36549053,0.89332682,0.91850346,0.00000000,0.75429875,0.42346540,0.00000000,0.00000000,-0.59267944,-1.94570100
packaging,1.21676013,0.00000000,0.40844002,0.88472071,0.00000000,0.94539785,0.49108806,0.00000000,0.00000000,-0.59280688,-0.92007965
packet,1.69793791,0.28499702,0.78038004,0.91352296,0.00000000,0.69067371,0.46373683,0.00000000,0.00000000,-0.63327289,-0.80209976
pad,0.67442295,0.41605985,0.90846339,0.91175169,0.00000000,0.37851304,0.36643803,0.00000000,0.00000000,-0.64325047,-1.66355258
paddle,0.08785829,0.00000000,0.93979585,0.89097536,0.00000000,0.87499812,0.39491278,0.00000000,0.00000000,-0.57734054,-2.43548328
paddock,0.73910400,0.72144786,0.91630939,0.91287678,0.00000000,0.33715561,0.37153077,0.00000000,0.00000000,-0.58617371,-1.93404269
pagan,0.11838484,0.42742360,0.66749692,0.80630136,0.00000000,0.25818366,0.00000000,-0.29195374,0.00000000,-0.58687252,-1.16219443
page,0.64985108,0.38916880,0.77331561,0.87123594,0.00000000,0.29476637,0.44096103,0.00000000,0.00000000,-0.61497331,-1.50462335
pagoda,2.09742913,0.37686834,0.91116878,0.92993325,0.00000000,0.35060611,0.60056722,0.00000000,0.00000000,-0.56160384,-0.51011074
pail,0.99809542,0.00000000,0.92664802,0.84339172,0.00000000,0.41427517,0.28822485,0.00000000,0.00000000,-0.54341859,-0.93102574
pain,2.16291460,0.00000000,0.44220811,0.94107920,0.00000000,0.90564367,0.46563494,0.00000000,0.00000000,-0.59165132,0.00000000
paint,-1.33790404,0.00000000,0.35960802,0.81733033,0.00000000,0.44264752,0.49011612,0.00000000,0.00000000,-0.55053759,-2.89706844
painter,1.07027853,0.33539709,0.78986844,0.79925361,0.00000000,0.37152809,0.29019997,-0.26542169,0.00000000,-0.54151082,-0.70903617
painting,2.66846967,0.00000000,0.89558566,0.90089753,0.00000000,0.93134120,0.48530352,0.00000000,0.00000000,-0.54465824,0.00000000
paintwork,0.51740700,0.00000000,0.41803053,0.83439091,0.00000000,0.96186873,0.48928168,0.00000000,0.00000000,-0.55165499,-1.63450986
pair,1.77196753,0.93977553,0.66362441,0.91798913,0.00000000,0.31715155,0.00000000,0.00000000,0.00000000,-0.56375253,-0.50282055
pajamas,1.07135117,0.00000000,0.25776249,0.62095669,0.00000000,0.66654304,0.33777988,-0.25515497,0.00000000,-0.55653596,0.00000000
palace,0.44935948,0.00000000,0.82294971,0.92277306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.52533346,-0.77102983
palate,0.95587569,0.75547212,0.89466977,0.93243584,0.00000000,0.42450631,0.42362371,0.00000000,0.00000000,-0.57994950,-1.89488256
palm,-0.02252430,0.00000000,0.86766678,0.92130685,0.00000000,0.00000000,0.33493346,0.00000000,0.00000000,-0.59009963,-1.55633175
pamphlet,1.80173495,0.28160751,0.93729186,0.80251873,0.00000000,0.65713704,0.44957957,0.00000000,0.00000000,-0.60015810,-0.72624165
pan,-0.40331253,0.00000000,0.90438282,0.89646679,0.00000000,0.63042256,0.38775802,0.00000000,0.00000000,-0.61126822,-2.61107451
pancake,0.67735723,0.00000000,0.95153376,0.84004620,0.00000000,0.92393485,0.39953476,0.00000000,0.00000000,-0.53412509,-1.90356725
pancreas,2.61894333,0.32313970,0.84364259,0.37260962,0.00000000,0.92963630,0.69594976,0.00000000,0.00000000,-0.54603463,0.00000000
panda,2.60828447,0.76606834,0.81519935,0.93819091,0.00000000,0.31411028,0.32078958,0.00000000,0.00000000,-0.54607397,0.00000000
panel,0.07994515,0.96563897,0.37970641,0.93471137,0.00000000,0.48696736,0.00000000,0.00000000,0.00000000,-0.62085450,-2.06622446
panic,1.39492419,0.32525694,0.71486336,0.92802992,0.00000000,0.87781081,0.33137405,-0.28336492,0.00000000,-0.54536664,-0.95367932
pannier,0.73483709,0.00000000,0.83120093,0.80656406,0.00000000,0.41407737,0.00000000,0.00000000,0.00000000,-0.57781953,-0.73918575
panpipe,0.49949247,0.35535860,0.94679511,0.93996063,0.00000000,0.44258577,0.30902335,0.00000000,0.00000000,-0.55723637,-1.93699461
pansy,2.38578942,0.43670028,0.80533999,0.92292616,0.00000000,0.76411307,0.58245313,0.00000000,0.00000000,-0.57502347,-0.55071974
panther,1.47877190,0.47343126,0.82727316,0.75063130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57256383,0.00000000
panties,-0.76529491,0.48003468,0.30562010,0.31185368,0.00000000,0.86196044,0.44417602,-0.71515065,0.00000000,-0.54287058,-1.91091859
pantologist,0.60728079,0.44743484,0.60415906,0.44625834,0.00000000,0.00000000,0.00000000,-0.34896395,0.00000000,-0.54160750,0.00000000
pantology,3.31744647,0.79128537,0.74058720,0.95149764,0.00000000,0.91845703,0.45821080,0.00000000,0.00000000,-0.54259157,0.00000000
pantry,1.68790746,0.43985972,0.90211266,0.80870771,0.00000000,0.27134785,0.33313924,0.00000000,0.00000000,-0.55946457,-0.50779516
pants,0.46722499,0.31935838,0.31908634,0.34705728,0.00000000,0.41557646,0.40896535,-0.28978875,0.00000000,-0.54349887,-0.50953120
pantsuit,0.03675932,0.00000000,0.93517154,0.84087333,0.00000000,0.30282721,0.00000000,0.00000000,0.00000000,-0.56431550,-1.47779727
panty,1.87775651,0.78711924,0.91220531,0.91445106,0.00000000,0.32759225,0.36628428,0.00000000,0.00000000,-0.55456668,-0.87532896
pantyhose,1.26097852,0.65370935,0.69763681,0.83325291,0.00000000,0.72072017,0.27843049,0.00000000,0.00000000,-0.53921646,-1.38355476
papa,1.37226424,0.25090370,0.77323294,0.84201252,0.00000000,0.29513952,0.32497153,0.00000000,0.00000000,-0.59480172,-0.51919425
papaya,1.83797067,0.00000000,0.79234588,0.87718055,0.00000000,0.26035908,0.47214729,0.00000000,0.00000000,-0.56406212,0.00000000
paper,0.95204359,0.36430764,0.82931745,0.89946166,0.00000000,0.90042517,0.48750359,0.00000000,0.00000000,-0.60642391,-1.92254800
paperback,0.56219327,0.00000000,0.94523409,0.92607924,0.00000000,0.58374512,0.35427356,0.00000000,0.00000000,-0.63851988,-1.60861886
paperwork,1.27755678,0.26832324,0.33160213,0.78699884,0.00000000,0.94121391,0.49044043,0.00000000,0.00000000,-0.57744861,-0.96357316
parable,2.89465192,0.30771673,0.92078790,0.94001371,0.00000000,0.92517000,0.37022871,0.00000000,0.00000000,-0.56926513,0.00000000
parachute,0.43004799,0.00000000,0.93990502,0.93406761,0.00000000,0.74511689,0.29066166,0.00000000,0.00000000,-0.54957658,-1.93012661
parade,0.50977156,0.31317535,0.92737487,0.86768791,0.00000000,0.90587044,0.00000000,0.00000000,0.00000000,-0.59669727,-1.90763974
paradise,0.26493397,0.25658822,0.76165602,0.95934248,0.00000000,0.36418298,0.41068003,0.00000000,0.00000000,-0.55250418,-1.93501157
paragraph,1.46545449,0.32065475,0.87255329,0.87398475,0.00000000,0.47936717,0.48186451,0.00000000,0.00000000,-0.61387247,-0.94909751
parallelogram,1.12292910,0.46861291,0.92007008,0.94589770,0.00000000,0.87535921,0.32724380,0.00000000,0.00000000,-0.57655877,-1.83769584
paramecium,3.11218262,0.77782565,0.65038267,0.93542019,0.00000000,0.87036583,0.46204272,0.00000000,0.00000000,-0.58385444,0.00000000
paramedic,0.33846042,0.38036284,0.77049392,0.71225688,0.00000000,0.36947268,0.25527993,0.00000000,0.00000000,-0.58825999,-1.56114584
parameter,1.83967987,0.45099816,0.75707299,0.93352017,0.00000000,0.77787867,0.47658819,0.00000000,0.00000000,-0.60124946,-0.95512885
paranoia,0.37795681,0.30082178,0.36836934,0.91313380,0.00000000,0.92342240,0.43321893,-0.25678459,0.00000000,-0.58854079,-1.71568406
parcel,-0.07292071,0.00000000,0.91168699,0.90200824,0.00000000,0.85401985,0.48648670,0.00000000,0.00000000,-0.57559651,-2.65152597
parchment,1.07668942,0.00000000,0.83952516,0.89831984,0.00000000,0.38009730,0.48857948,0.00000000,0.00000000,-0.62850565,-0.90132672
pard,1.02201232,0.00000000,0.66487277,0.82530233,0.00000000,0.46066001,0.00000000,-0.29907122,0.00000000,-0.62975156,0.00000000
pardon,1.23572326,0.00000000,0.93956745,0.88303536,0.00000000,0.93220913,0.00000000,0.00000000,0.00000000,-0.55066085,-0.96842784
parent,0.02134243,0.26470336,0.79067600,0.76852429,0.00000000,0.34798700,0.36812681,0.00000000,0.00000000,-0.59893602,-1.91973901
parenthesis,2.75899228,0.27439836,0.84751809,0.94467762,0.00000000,0.84017226,0.47046798,0.00000000,0.00000000,-0.61824203,0.00000000
parenting,2.28873560,0.30038381,0.29820359,0.83886740,0.00000000,0.95220968,0.47208455,0.00000000,0.00000000,-0.57301342,0.00000000
park,-0.47556224,0.00000000,0.84599945,0.91570926,0.00000000,0.00000000,0.26183927,0.00000000,0.00000000,-0.56708300,-1.93202722
parka,0.75759867,0.41884050,0.88877675,0.79436851,0.00000000,0.36373797,0.38632959,0.00000000,0.00000000,-0.55768329,-1.53677136
parking,2.09137404,0.00000000,0.36344284,0.87151238,0.00000000,0.94705483,0.48846662,0.00000000,0.00000000,-0.57910264,0.00000000
parliament,1.32205546,0.89325592,0.43199545,0.92049566,0.00000000,0.48560297,0.00000000,0.00000000,0.00000000,-0.60163844,-0.80765611
parole,1.37265199,0.00000000,0.73312992,0.95343897,0.00000000,0.82324839,0.39984640,0.00000000,0.00000000,-0.60905927,-0.92795241
parrot,-0.02840316,0.39626092,0.86787680,0.84463558,0.00000000,0.34276068,0.00000000,0.00000000,0.00000000,-0.56865418,-1.91128296
parser,1.21429861,0.47662854,0.92442822,0.77075887,0.00000000,0.92584774,0.40295663,0.00000000,0.00000000,-0.58704269,-1.69927871
parsley,1.24040246,0.33028904,0.87951562,0.95118132,0.00000000,0.79130962,0.48542792,0.00000000,0.00000000,-0.56222689,-1.63509417
parsnip,0.96201456,0.30632633,0.86053932,0.93616852,0.00000000,0.85963982,0.47291395,0.00000000,0.00000000,-0.54728043,-1.92629296
part,1.05879313,0.35688883,0.71337709,0.95190483,0.00000000,0.00000000,0.43176600,0.00000000,0.00000000,-0.61978990,-0.77535373
participant,-1.37324417,0.38072628,0.25601861,0.76313159,0.00000000,0.40246436,0.00000000,-0.30275697,-0.38999620,-0.57959545,-1.90323639
participation,0.44718894,0.36566329,0.26003945,0.91816986,0.00000000,0.94330576,0.43696821,0.00000000,0.00000000,-0.56467235,-1.91228527
particle,1.30597258,0.47017080,0.83274052,0.95121938,0.00000000,0.83436742,0.45422405,0.00000000,0.00000000,-0.61685932,-1.61989027
particular,-3.19607878,0.00000000,0.00000000,0.74239373,0.00000000,0.00000000,0.00000000,-0.67555141,0.00000000,-0.60968453,-2.65323657
partner,1.12485591,0.35278231,0.73322371,0.86299375,0.00000000,0.26613960,0.33991742,0.00000000,0.00000000,-0.59699017,-0.83321071
partnership,1.42367077,0.87150979,0.86535573,0.93928283,0.00000000,0.95610896,0.27050468,0.00000000,0.00000000,-0.57078892,-1.90830231
partridge,1.06052136,0.76515481,0.72166973,0.90104848,0.00000000,0.63672316,0.46568605,0.00000000,0.00000000,-0.57225966,-1.85750121
party,0.67706659,0.95361659,0.72540784,0.88844606,0.00000000,0.48799679,0.00000000,0.00000000,0.00000000,-0.57725704,-1.80114365
pass,0.10477018,0.00000000,0.88159952,0.88228321,0.00000000,0.87575021,0.00000000,0.00000000,0.00000000,-0.59896815,-1.93589461
passage,0.39962450,0.00000000,0.80058455,0.94379246,0.00000000,0.90284473,0.31288365,0.00000000,0.00000000,-0.64484495,-1.91563594
passbook,0.54305264,0.28449252,0.94454128,0.89246875,0.00000000,0.36956677,0.35245600,0.00000000,0.00000000,-0.53482562,-1.76564705
passenger,0.23805326,0.38695896,0.71075925,0.64648277,0.00000000,0.38672271,0.41698492,0.00000000,0.00000000,-0.58874363,-1.72111171
passing,1.45554706,0.00000000,0.34805673,0.87400812,0.00000000,0.81503883,0.00000000,0.00000000,0.00000000,-0.58155662,0.00000000
passion,1.19060031,0.34236947,0.79255581,0.95664883,0.00000000,0.94664955,0.48739183,0.00000000,0.00000000,-0.61172825,-1.72328693
passive,0.56307068,0.35851163,0.87748402,0.84934703,0.00000000,0.29554859,0.00000000,-0.25106731,0.00000000,-0.60094529,-0.96580797
passport,1.92407763,0.00000000,0.94915241,0.89872575,0.00000000,0.29191947,0.34443992,0.00000000,0.00000000,-0.56015992,0.00000000
password,2.07612020,0.00000000,0.91287738,0.93901837,0.00000000,0.81858444,0.47740948,0.00000000,0.00000000,-0.53297675,-0.53879273
past,0.01876384,0.00000000,0.62166262,0.88148111,0.00000000,0.26549181,0.31663141,0.00000000,0.00000000,-0.59962499,-1.46687812
pasta,1.17552078,0.00000000,0.40820244,0.90948024,0.00000000,0.89469087,0.49254906,0.00000000,0.00000000,-0.55787385,-0.97152799
paste,0.73260391,0.00000000,0.84008491,0.88415325,0.00000000,0.92657059,0.48779684,0.00000000,0.00000000,-0.59536690,-1.81063479
pastor,-0.27454442,0.34802923,0.69473734,0.77135721,0.00000000,0.28866592,0.00000000,0.00000000,0.00000000,-0.57595342,-1.80138069
pastoralist,-1.09039253,0.41626614,0.75211248,0.47002861,0.00000000,0.00000000,0.00000000,-0.29971954,-0.26591375,-0.58155459,-1.58161187
pastry,1.87846875,0.00000000,0.93462285,0.91621777,0.00000000,0.94655734,0.48794079,0.00000000,0.00000000,-0.55649358,-0.85037643
pasture,0.36975744,0.00000000,0.79151934,0.83903882,0.00000000,0.33115277,0.48277435,0.00000000,0.00000000,-0.57272440,-1.50200343
pat,0.78398886,0.37554598,0.80030012,0.73626500,0.00000000,0.45012787,0.00000000,0.00000000,0.00000000,-0.60671616,-0.97153395
patch,0.52656588,0.30266005,0.92045927,0.93657607,0.00000000,0.95350170,0.37569663,0.00000000,0.00000000,-0.62225336,-2.34007448
pate,0.70367599,0.39187646,0.83309337,0.85278410,0.00000000,0.86144629,0.00000000,0.00000000,0.00000000,-0.59349680,-1.64202744
patent,1.23910382,0.38456377,0.87853026,0.92435616,0.00000000,0.75234815,0.38600364,0.00000000,0.00000000,-0.54976177,-1.53693640
patentee,0.19394487,0.39354590,0.60824862,0.74757499,0.00000000,0.00000000,0.27973855,-0.31719953,0.00000000,-0.56006527,-0.95789838
path,1.64933971,0.34558827,0.80833229,0.95170200,0.00000000,0.65326014,0.45048055,0.00000000,0.00000000,-0.59581786,-0.96420568
pathogenesis,2.82452282,0.44744396,0.67249504,0.96375009,0.00000000,0.93291491,0.43391886,0.00000000,0.00000000,-0.62600005,0.00000000
pathology,0.93894264,0.36599314,0.68538851,0.96703655,0.00000000,0.92968243,0.47775921,0.00000000,0.00000000,-0.59054369,-1.89637351
pathway,0.99153477,0.44617116,0.77147147,0.95548150,0.00000000,0.88464454,0.44608125,0.00000000,0.00000000,-0.58328348,-1.92903167
patience,-0.23217058,0.00000000,0.35963565,0.73990467,0.00000000,0.67226857,0.48790017,0.00000000,0.00000000,-0.57233495,-1.91954470
patient,-0.04325199,0.31380573,0.31132567,0.84562090,0.00000000,0.42271748,0.46288130,0.00000000,0.00000000,-0.62541753,-1.77418554
patina,1.84238541,0.28742352,0.85434058,0.94575956,0.00000000,0.86978376,0.45652875,0.00000000,0.00000000,-0.59755391,-0.97389686
patio,0.35405862,0.00000000,0.89993051,0.92354393,0.00000000,0.29449725,0.39092895,0.00000000,0.00000000,-0.55962545,-1.59521657
patriarch,-0.74005431,0.28092307,0.69997793,0.79291099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59856290,-1.91530341
patrimony,3.03117472,0.44285664,0.80399147,0.94959277,0.00000000,0.93938157,0.45870855,0.00000000,0.00000000,-0.56335628,0.00000000
patriot,0.73824397,0.34868529,0.78543222,0.76007584,0.00000000,0.00000000,0.27310503,-0.27858785,0.00000000,-0.57074100,-0.57972556
patrol,1.10813448,0.95572752,0.82485908,0.89127758,0.00000000,0.92007065,0.00000000,0.00000000,0.00000000,-0.56377298,-1.92002738
patroller,0.87417594,0.42350641,0.90770295,0.75368944,0.00000000,0.33864629,0.00000000,0.00000000,0.00000000,-0.57910210,-0.97026706
patrolling,0.82056594,0.28964216,0.30752569,0.64363548,0.00000000,0.96850565,0.40528035,-0.28453720,0.00000000,-0.64164817,-0.86783803
patron,0.25369006,0.42260355,0.46142840,0.68825161,0.00000000,0.00000000,0.27081430,0.00000000,0.00000000,-0.61915666,-0.97025114
pattern,0.37663275,0.45520744,0.88789764,0.95377770,0.00000000,0.91919339,0.37217525,0.00000000,0.00000000,-0.60721409,-2.60440457
patty,1.09810635,0.29092634,0.88447997,0.93676463,0.00000000,0.73665977,0.31135437,0.00000000,0.00000000,-0.56325090,-1.49882782
pattypan,0.04923338,0.00000000,0.81080034,0.75361428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54817098,-0.96701026
pause,0.91470426,0.28563327,0.88822860,0.93412608,0.00000000,0.88511661,0.43375143,0.00000000,0.00000000,-0.59685194,-1.91529977
pavement,0.04011923,0.00000000,0.68689591,0.94219834,0.00000000,0.40228027,0.48372233,0.00000000,0.00000000,-0.54619437,-1.92878324
pavilion,1.55068693,0.00000000,0.90926072,0.91189006,0.00000000,0.31505582,0.00000000,0.00000000,0.00000000,-0.58551967,0.00000000
paw,-0.66418704,0.31029329,0.82219762,0.86519429,0.00000000,0.00000000,0.42199460,0.00000000,0.00000000,-0.58079141,-2.50307542
pawnshop,-0.48102832,0.26059562,0.89490232,0.83715710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54473346,-1.92894989
pay,-1.18347651,0.00000000,0.32518652,0.67610106,0.00000000,0.87727711,0.47687635,0.00000000,-0.28576964,-0.56595767,-2.68719023
payee,1.01381841,0.42248604,0.67525318,0.78982303,0.00000000,0.30386096,0.00000000,0.00000000,0.00000000,-0.57264727,-0.60495752
payment,1.27277252,0.00000000,0.88928503,0.92028475,0.00000000,0.95190781,0.44291058,0.00000000,0.00000000,-0.58406126,-1.34755439
payoff,1.51162368,0.00000000,0.81141329,0.92848560,0.00000000,0.92305163,0.39249563,0.00000000,0.00000000,-0.59564108,-0.94818139
pea,1.17756236,0.66961747,0.85944191,0.91103065,0.00000000,0.75882021,0.43866408,0.00000000,0.00000000,-0.54300463,-1.91700733
peace,1.20621452,0.00000000,0.62869850,0.74321339,0.00000000,0.90611717,0.45827782,0.00000000,0.00000000,-0.58378893,-0.94630343
peach,0.86159042,0.27132100,0.92452317,0.86871907,0.00000000,0.76113015,0.40799135,0.00000000,0.00000000,-0.56741977,-1.80467457
peacoat,0.79600576,0.26889688,0.91710475,0.80955660,0.00000000,0.76528043,0.34442478,0.00000000,0.00000000,-0.55952519,-1.74973249
peacock,0.52180892,0.34719536,0.86674970,0.88314980,0.00000000,0.63896513,0.27603248,0.00000000,0.00000000,-0.59024256,-1.90004098
peak,0.53667632,0.00000000,0.86554843,0.94916078,0.00000000,0.74802181,0.33113489,0.00000000,0.00000000,-0.62621534,-1.73097426
peanut,-0.26367757,0.00000000,0.90529150,0.87756914,0.00000000,0.00000000,0.45032176,0.00000000,0.00000000,-0.56248385,-1.93437612
pear,0.98201337,0.35245499,0.89485195,0.91486403,0.00000000,0.76727724,0.41680205,0.00000000,0.00000000,-0.56513804,-1.79909885
pearl,-0.08539659,0.00000000,0.91508055,0.94608560,0.00000000,0.62725702,0.44702804,0.00000000,0.00000000,-0.57241601,-2.44843179
peasant,-0.64797464,0.37863839,0.72062868,0.71625125,0.00000000,0.25934431,0.00000000,-0.30803704,-0.26570660,-0.56949031,-1.57960331
pecan,0.82300758,0.00000000,0.84317055,0.90987805,0.00000000,0.28509629,0.27596676,0.00000000,0.00000000,-0.56785303,-0.92325103
pecker,1.55433989,0.44294661,0.83523414,0.90702805,0.00000000,0.71637803,0.00000000,0.00000000,0.00000000,-0.58510828,-0.76213866
pedal,-0.25465357,0.31417489,0.93517548,0.91063976,0.00000000,0.34978887,0.27942196,0.00000000,0.00000000,-0.60189956,-2.44195497
peek,1.03580809,0.00000000,0.83635092,0.93049312,0.00000000,0.80181766,0.00000000,0.00000000,0.00000000,-0.59419984,-0.93865377
peen,0.72313079,0.95380804,0.65338084,0.90606508,0.00000000,0.35477558,0.36842343,0.00000000,0.00000000,-0.58454454,-1.92877764
peer,1.98326400,0.44837317,0.73580101,0.84031105,0.00000000,0.30223241,0.28129673,0.00000000,0.00000000,-0.62475038,0.00000000
peer-to-peer,0.15843773,0.94082928,0.73517531,0.41114250,0.00000000,0.75542924,0.34040442,-0.26021320,-0.35844818,-0.62459683,-1.78128481
pegboard,0.28371081,0.29828551,0.88139442,0.85583562,0.00000000,0.27900043,0.45861799,0.00000000,0.00000000,-0.57781368,-1.91160947
pelican,1.10718498,0.67120382,0.75266472,0.86687747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57912296,-0.60443807
pelt,1.01913372,0.29088035,0.84374195,0.93421328,0.00000000,0.70025450,0.44678122,0.00000000,0.00000000,-0.59069300,-1.60604459
pen,-0.54473123,0.00000000,0.93565270,0.90778494,0.00000000,0.00000000,0.42088056,0.00000000,0.00000000,-0.59797531,-2.21107411
penalty,0.46749631,0.00000000,0.88764796,0.94510090,0.00000000,0.81307355,0.33295611,0.00000000,0.00000000,-0.59061724,-1.92066497
pence,2.04247284,0.38674408,0.90588483,0.71758598,0.00000000,0.58464766,0.82465741,0.00000000,0.00000000,-0.58156872,-0.79547840
pencil,0.19433174,0.00000000,0.90662074,0.83661020,0.00000000,0.31723270,0.43387514,0.00000000,0.00000000,-0.55124789,-1.74875915
pendant,0.93720114,0.00000000,0.86998686,0.81057799,0.00000000,0.37658298,0.41625115,0.00000000,0.00000000,-0.57116711,-0.96503073
pendulum,1.73537216,0.31551403,0.93329486,0.94915244,0.00000000,0.74102533,0.28069928,0.00000000,0.00000000,-0.60112989,-0.88318390
penguin,1.92967162,0.45150831,0.83540472,0.90608078,0.00000000,0.38522926,0.66258472,0.00000000,0.00000000,-0.57265532,-0.73848087
penicillin,1.71659595,0.00000000,0.69561374,0.94818544,0.00000000,0.92297783,0.48060873,0.00000000,0.00000000,-0.55717111,-0.77361870
peninsula,0.13706037,0.30538726,0.75598872,0.93987024,0.00000000,0.26730594,0.39778960,0.00000000,0.00000000,-0.59834790,-1.93093348
penis,1.84635273,0.44845802,0.92578864,0.93193686,0.00000000,0.61477125,0.45933297,0.00000000,0.00000000,-0.58539009,-0.94854492
pennant,0.18603322,0.00000000,0.88350615,0.96184471,0.00000000,0.29321784,0.41713956,0.00000000,0.00000000,-0.56932980,-1.80034524
penny,0.60317755,0.00000000,0.96089488,0.95507771,0.00000000,0.30961904,0.48195407,0.00000000,0.00000000,-0.59720671,-1.50716144
pension,1.10257107,0.33358368,0.92621359,0.93152982,0.00000000,0.88486102,0.28619167,0.00000000,0.00000000,-0.57984632,-1.67996240
pentagon,1.25306427,0.26806903,0.69827414,0.93829417,0.00000000,0.35955217,0.46240798,0.00000000,0.00000000,-0.57265121,-0.90088201
peony,1.84775817,0.46457806,0.79023418,0.90834171,0.00000000,0.25766045,0.00000000,0.00000000,0.00000000,-0.57305622,0.00000000
people,-0.68085968,0.47950554,0.00000000,0.84143111,0.00000000,0.00000000,0.46823800,-0.93325338,0.00000000,-0.58259982,-0.95418113
pepper,1.13046241,0.00000000,0.87827128,0.94799668,0.00000000,0.40721759,0.47111860,0.00000000,0.00000000,-0.60660636,-0.96753538
pepperoni,2.51779515,0.00000000,0.89795285,0.77738410,0.00000000,0.93976939,0.48458332,0.00000000,0.00000000,-0.58189452,0.00000000
percent,-1.28049579,0.30854300,0.00000000,0.93815011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59423286,-1.93295604
percentage,-0.09659895,0.34039032,0.68667245,0.96404752,0.00000000,0.00000000,0.43198991,0.00000000,0.00000000,-0.59957838,-1.92012078
perception,-0.74702999,0.00000000,0.61327115,0.92863560,0.00000000,0.92594391,0.39781645,-0.30484483,0.00000000,-0.62619114,-2.68166113
perch,0.72831136,0.33577988,0.87784052,0.93447402,0.00000000,0.79198372,0.26255149,0.00000000,0.00000000,-0.55619538,-1.91812289
perennial,-0.37302896,0.38224334,0.80656415,0.96142858,0.00000000,0.73049906,0.00000000,0.00000000,0.00000000,-0.65241075,-2.60135335
perfection,1.00405180,0.00000000,0.38076696,0.94279397,0.00000000,0.79392135,0.46777186,0.00000000,0.00000000,-0.61849034,-0.96271199
performance,1.35094982,0.37243399,0.41520762,0.89106411,0.00000000,0.96283254,0.28575170,0.00000000,0.00000000,-0.61521024,-0.96112990
perfume,1.71520317,0.00000000,0.90092000,0.93434384,0.00000000,0.92217335,0.49073198,0.00000000,0.00000000,-0.55848175,-0.97448426
period,0.91892570,0.27956161,0.76198688,0.93639290,0.00000000,0.76180664,0.32504645,0.00000000,0.00000000,-0.60505956,-1.54080921
periodical,2.46759543,0.44407469,0.90445623,0.92780948,0.00000000,0.80530089,0.00000000,0.00000000,0.00000000,-0.61404586,0.00000000
